s2_paper_id,title,authors,year,cited_version,citation_count,contexts,intents,doi,arxiv_id,classification,confidence,representative_quote,reason
881ac9672a70bc15fc40a6e299dd367d1481450d,An Exploratory Eye Tracking Study on How Developers Classify and Debug Python Code in Different Paradigms,Samuel W. Flint; Jigyasa Chauhan; Niloofar Mansoor; Bonita Sharif; Robert Dyer,2025.0,FSE2014,0,"[""Prior research has explored the effect of paradigm (and other language features) on the presence of bugs, with some research finding an increase in bugs in the presence of functional code (Ray et al., 2014).""]",[],10.48550/arXiv.2511.07612,2511.07612,hedged,,,manual
3f321b2180207f6c3bca74d177db5d1a302872db,An entropy-based measure of fork diversity and its correlations with open source software projects’ received contributions,Xiangchen Wu; Liang Wang; Zhiwen Zheng; Baihui Sang; Jierui Zhang; Xianping Tao,2025.0,FSE2014,0,"[""The number of bugs per unit time is a popular proxy of code quality (Khomh et al. 2012; Ray et al. 2014; Vasilescu et al. 2015c; Foucault et al. 2015; Wang et al. 2020)."", ""The number of reported bugs is commonly used as a proxy for evaluating software quality in projects (Khomh et al. 2012; Ray et al. 2014; Vasilescu et al. 2015c; Foucault et al. 2015; Wang et al. 2020), and in this study, it is operationalized as the monthly reported bugs.""]",[],10.1007/s10664-025-10668-4,,neutral,,,manual
7c855c5e58768860e49d757da4c49f43b601a2bb,Analyzing the Evolution and Maintenance of Quantum Computing Repositories,Krishna Upadhyay; Vinaik Chhetri; A. Siddique; Umar Farooq,2025.0,FSE2014,2,"[""Research on language trends, such as [8], [42], reveal how shifts impact software quality.""]",[],10.48550/arXiv.2501.06894,,causal,,,manual
0f006212fbaa37d81781f268437ce9e8ccfc4922,Analyzing the Evolution and Maintenance of Quantum Software Repositories,Krishna Upadhyay; Vinaik Chhetri; A. Siddique; Umar Farooq,2025.0,FSE2014,1,"[""Research on language trends, such as [9], [42], reveal how shifts impact software quality.""]",[],10.1109/QSW67625.2025.00029,2501.06894,causal,,,manual
4400e30c3cd3a9e15373e133ca21fbeebf417a6d,Are External Contributions Important to Project Productivity in Open Source Software? A Deep Insight based on Issue Entropy,Yang Shen; Tao Wang; Xunhui Zhang; Yang Zhang; Cheng Yang; Yue Yu; Huaimin Wang,2025.0,FSE2014,0,"[""In many studies focusing on OSS development and community, the number of commits is considered as the productivity metric [52, 62, 63]."", ""In many studies focusing on the OSS development and community, the number of commits is considered as the productivity metric, although it is not comprehensive[52, 62, 63]."", ""The number of new bugs is commonly used as a proxy for evaluating software quality in projects [52, 64, 66]."", ""The number of new bugs is commonly used as a proxy for evaluating software quality in projects [37, 52, 64, 66].""]",[],10.1145/3757399,,neutral,,,manual
ced75d2582807c3edad4a5148186d32a2dd693a5,Assumptions to Evidence: Evaluating Security Practices Adoption and Their Impact on Outcomes in the npm Ecosystem,Nusrat Zahan; Imranur Rahman; Laurie Williams,2025.0,FSE2014,0,[],[],,2504.14026,no_context,,,No citation context available
ac494788997d1176791ab25ce0f54ac8d5b8d5fe,"Automated TEE Adaptation With LLMs: Identifying, Transforming, and Porting Sensitive Functions in Programs",Ruidong Han; Zhou Yang; Chengyan Ma; Ye Liu; Yuqing Niu; Siqi Ma; Debin Gao; David Lo,2025.0,FSE2014,1,"[""Speci\ufb01cally, research has shown that statically-typed languages like Java facilitate automated code analysis due to their explicit type usage and structured APIs [66], [67].""]",[],10.1109/TSE.2026.3655766,2502.13379,causal,,,manual
f2f8155770c67e0dede536f9e3eecf1f609a0568,Blood diamonds? Responses of open‐source software developers to the Facebook–Cambridge Analytica scandal,Yanfeng Zheng; Q. Wang,2025.0,FSE2014,0,[],[],10.1002/smj.3712,,no_context,,,No citation context available
5465eed8db1064d1abe1fbf1a448a187cdc64db4,Bugs in AI-Generated Code - Understanding Bug Patterns and Possible Fix Strategies,Ruofan Gao,2025.0,FSE2014,0,"[""These issues arise from the fact that the models generating this code are trained on publicly available datasets, such as GitHub, Stack Overflow and other coding-related platforms, which are known to contain both buggy code [12] and security flaws [13].""]",[],10.1109/ICSME64153.2025.00098,,neutral,,,manual
0527fe45a33c56abed7f543695f39163d4771664,CodeAid: A Unified AI Solution for Code Language Identification and Insights,K. Prathik; Shankar Gowda B N; Bhumika Kalasareddy; Sara Tahoor,2025.0,FSE2014,0,"[""[5] further expanded on language characterization by examining linguistic and syntactic features, offering a comprehensive methodology for identifying programming languages.""]",[],10.1109/ICWITE64848.2025.11307060,,neutral,,,manual
b98ccdf3268e40c7ac2dd772f0981ca71947bc3a,Coverage-Based Fault Localization in Haskell,Feng Li; Guo-Qing Wang; Meng Wang; Dan Hao,2025.0,FSE2014,0,[],[],10.1007/s11390-024-2967-1,,no_context,,,No citation context available
ea09f388a1ccdda5305c87982a3edebfe6714972,CrossPL: Evaluating Large Language Models on Cross Programming Language Code Generation,Zhanhang Xiong; Dongxia Wang; Yuekang Li; Xinyuan An; Wenhai Wang,2025.0,FSE2014,0,[],[],10.48550/arXiv.2507.19904,2507.19904,no_context,,,No citation context available
6c9964ce7d51136b66470dc76c3d8b289f14c630,DPEfficR: a data and parameter efficient approach for training neural API recommendation model,Haibo Yu; Xiaohong Han; Simin Chen; Xiaoning Feng; G. Sun; Wei Yang,2025.0,FSE2014,0,"[""Insight Our insights stem from two key aspects: (1) As evidenced by prior research (Ray et al. 2014; Hu et al. 2018; Allamanis et al. 2014 Drawing from these observations, we propose a strategy wherein semantic diversity guides the selection of data for labeling, thereby minimizing labeling efforts.""]",[],10.1007/s10515-025-00530-8,,neutral,,,manual
60e38d4fc675718b412d0d93d3b95df3a8f4a5eb,"Demystifying the Evolution of Neural Networks with BOM Analysis: Insights from a Large-Scale Study of 55,997 GitHub Repositories",Xiaoning Ren; Yuhang Ye; Xiongfei Wu; Yueming Wu; Yinxing Xue,2025.0,FSE2014,2,"[""Following prior mining software repositories works [21]\u2013[24], we collected open-source repositories from GitHub, the most popular platform for hosting open-source projects.""]",[],10.1109/ASE63991.2025.00170,2509.2001,neutral,,,manual
faac93e743e33e4be5191861ca13560648844830,Dissecting Real-World Cross-Language Bugs,Haoran Yang; Haipeng Cai,2025.0,FSE2014,2,"[""Several studies [4, 37, 52] are not really concerned about multilingual code\u2014instead, they mainly address single-language software despite looking at a variety of languages."", ""First, most current studies are concerned about individual languages each used separately from others, not really addressing multilingual software (i.e., with multiple languages used together with interactions ) [4, 37, 52]."", ""For each #stars has been widely used as a popularity indicator to select software projects in many prior studies [6, 20, 22, 23, 34, 37, 38, 41]."", ""Given the vast diversity of the multilingual world [23, 37], it is infeasible to cover many language combinations while aiming at a comprehensive and in-depth bug study in one paper."", ""Multilingual software development [49] (i.e., developing one software project with multiple programming languages that interact ) is ubiquitous [9, 16, 37] and still on the rise [23, 30, 43, 44].""]",[],10.1145/3715777,,neutral,,,manual
28a59a6bd3ce041253445c1ce405fcaeb684f451,Empowering Software Development with Machine Learning,N. Sateesh; S. Suryanarayana; Rella Usha Rani; S. Sunanda,2025.0,CACM2017,0,"[""This reduces the workload on maintenance teams and speeds up the resolution of issues (Ray et al., 2016).""]",[],10.1051/e3sconf/202561602023,,neutral,,,manual
b8a3db2b05c69dfe66fdfb29b6d72e39a7e5aa01,Enhancing concurrency vulnerability detection through AST-based static fuzz mutation,Wei Zheng; Chang Liu; Peiran Deng; Xiang Chen; Xiaoxue Wu,2025.0,FSE2014,19,[],[],10.1016/j.jss.2025.112352,,no_context,,,No citation context available
c7f6e21787079e75277ca95727cbb0c3dbe9a879,FixConsult: Leveraging External Defect Knowledge Driven Natural Language Suggestions Generation for Software Vulnerability Repair,Gang Hu; Linhui Geng; Jiayao Jin; Xiaoshu Sun; Min Peng,2025.0,FSE2014,0,"[""The input to FixConsult framework is a C++ function containing defects, which may occur at any location in the code and can stem from developer oversights (e.g., out-of-bounds access, memory leaks) or from defects or improper usage in third-party libraries [22].""]",[],10.1109/APSEC66846.2025.00037,,neutral,,,manual
b826b6cefd7408885fc6729b8acd5ca356aa35c2,Fusing Semantic and Structural Features for Code Error Detection,Yiwen Zhang; Wei Liu; Fazhong Jiang; Jiquan Ma; Jingtai Cao,2025.0,FSE2014,0,"[""For example, studies have shown that Deep Neural Networks (DNN [17]), CNNs [18,19], RNNs [20,21] can be used for code error detection, enhancing error recognition through large-scale code analysis [3,4]."", ""Early approaches borrowed architectures from NLP, such as Convolutional Neural Networks (CNNs) and Recurrent Neural Networks (RNNs), to learn semantic features and contextual patterns from source code [3,4].""]",[],10.3390/e27121229,,neutral,,,manual
5a64f5fdcd6ea06fa6576037f4dc867b7e90f178,Helical: A High Level Language Framework for Specifying Hypotheses and Experiments,Emma Tosch; Gwenyth Lincroft,2025.0,FSE2014,0,"[""[7, 14, 32, 38].""]",[],10.1145/3736731.3746158,,neutral,,,manual
79e47621fa570ebccc272fcc8767f3fb2026ca9e,How Climate Model Developers Deal With Bugs,Ulrike Proske; L. Melsen,2025.0,FSE2014,1,"[""\u2026development has covered bugs (Aranda & Venolia, 2009; Avizienis, 2004; Di Franco et al., 2017; Gould, 1975; Hatton, 1997; Hatton & Roberts, 1994; Milroy et al., 2019; Rahman et al., 2023; Ray et al., 2014; Tan et al., 2014) and debugging (Gould, 1975; Lawrance et al., 2013; Liu & Coblenz, 2022).""]",[],10.1029/2025EF006318,,neutral,,,manual
9e709d9c0d1675d0e64c89f2dc063f70ab655c82,Incubation and Beyond: A Comparative Analysis of ASF Projects Sustainability Impacts on Software Quality,Adam Alami; Steffan Klockmann; Lasse Rehder Sorensen; Raúl Pardo; Johan Linåker,2025.0,FSE2014,0,"[""In addition, our SWQ metrics exceed the scope of similar studies, e.g., [21,31,39].""]",[],10.48550/arXiv.2504.09468,2504.09468,neutral,,,manual
8b0b4d0ccec74cfc1f4f646ba6e7bc6d0f37a79a,Measuring Erlang-Based Scalability and Fault Tolerance on the Edge,Daniel Ferenczi; Gergely Ruda; Melinda Tóth,2025.0,CACM2017,1,"[""Ray, Posnett and their colleagues researched the relationship between programming languages and code quality in their study [14].""]",[],10.3390/s25154843,,hedged,,,manual
336494e6b34e9db849e384ca1c1996c2d0d9ad5d,Mitigating Omitted Variable Bias in Empirical Software Engineering,Carlo A. Furia; R. Torkar,2025.0,FSE2014,1,"[""We demonstrated these techniques on two illustrative examples\u2014the relation between programming languages and code quality, and the effect on team size on software development effort\u2014taken from recent statistical analyses of data in these two domains [18, 60]."", ""In practice, this may be impossible because precisely measuring Skill is not easy: for example, 7 In this section, we analyze a subset of the same data collected by others [6, 60] that we also analyzed in our previous work [21]."", ""To get a plausible ground truth about the relative effects of skills and languages on code quality, we analyze a subset of the data collected for a large-scale repository study [60], as made available in Berger et al. [6]\u2019s reanalysis."", ""Let\u2019s generalize the tipping analysis described in this section beyond Ray et al. [60]\u2019s data.""]",[],10.48550/arXiv.2501.17026,2501.17026,critical,,,manual
726eb8794f535c8e9cdd53cc84e97eb778049480,Model Context Protocol (MCP) at First Glance: Studying the Security and Maintainability of MCP Servers,M. M. Hasan; Hao Li; Emad Fallahzadeh; Gopi Krishnan Rajbahadur; Bram Adams; Ahmed E. Hassan,2025.0,FSE2014,39,[],[],10.48550/arXiv.2506.13538,2506.13538,no_context,,,No citation context available
a9ccb629ec95c2f7cb65f79465c96b6415c4426c,"Out of Distribution, Out of Luck: How Well Can LLMs Trained on Vulnerability Datasets Detect Top 25 CWE Weaknesses?",Yikun Li; N. Bui; Ting Zhang; M. Weyssow; Chengran Yang; Xin Zhou; Jinfeng Jiang; Junkai Chen; Huihui Huang; Huu Hung Nguyen; C. Ho; Jie Tang; Ruiyin Li; Yide Yin; Han Wei Ang; F. Liauw; Eng Lieh Ouh; Lwin Khin Shar; David Lo,2025.0,FSE2014,3,"[""Our empirical study exposes fundamental weaknesses in existing datasets, such as dupli-cationandCWE imbalance."", ""Thisselectionenablesacompre-hensivecomparisonofarchitecturalstylesandmodelscalesinthe contextofvulnerabilitydetection.""]",[],10.1145/3744916.3787830,2507.21817,neutral,,,manual
cb07bf7832b65cf75b69b3002be0ec7e79df820a,PatchView: Multi-modality detection of security patches,Nitzan Farhi; Noam Koenigstein; Y. Shavitt,2025.0,FSE2014,0,[],[],10.1016/j.cose.2025.104356,,no_context,,,No citation context available
